attribute,category,bundles,bundle_specific_attribute,normalized_freq,importance_rating,columnwise_similarity
used by everybody,vehicles,,False,0.058824,,0.000000
used by children,vehicles,,False,0.000000,,0.000000
used by police men,vehicles,,False,0.294118,,0.000000
used by police men,weapons,,False,0.294118,5.833333,0.000000
used by soldiers,vehicles,,False,0.088235,,0.000000
used by soldiers,weapons,,False,0.088235,6.000000,0.000000
used in farming,tools,,False,0.000000,,0.000000
used in farming,vehicles,,False,0.000000,,0.000000
used in the garden,clothing,,False,0.000000,,0.000000
used in the garden,tools,,False,0.000000,,0.000000
used to make war,vehicles,,False,0.352941,,0.000000
used to make war,weapons,,False,0.352941,6.833333,0.000000
used to hunt,kitchen utensils,5,True,0.117647,,0.200000
used to hunt,weapons,5,True,0.117647,6.250000,0.200000
used for long distances,vehicles,4,True,0.029412,5.916667,0.600000
is used in combination with other instruments,musical instruments,3,True,0.029412,5.750000,0.851852
is made in a factory,clothing,"1, 2, 3, 4, 5, 6",False,0.000000,,0.945783
is made in a factory,kitchen utensils,"1, 2, 3, 4, 5, 6",False,0.000000,,0.945783
is made in a factory,musical instruments,"1, 2, 3, 4, 5, 6",False,0.000000,,0.945783
is made in a factory,tools,"1, 2, 3, 4, 5, 6",False,0.000000,,0.945783
is made in a factory,vehicles,"1, 2, 3, 4, 5, 6",False,0.000000,,0.945783
is made in a factory,weapons,"1, 2, 3, 4, 5, 6",False,0.000000,,0.945783
used in the kitchen,kitchen utensils,1,True,0.558824,6.333333,0.911765
sometimes used to accompany voice,musical instruments,,False,0.058824,5.666667,0.000000
sold in clothes shops,clothing,2,True,0.088235,6.250000,0.900000
especially used by women,clothing,1,True,0.029412,,0.416667
especially used by women,kitchen utensils,1,True,0.029412,3.916667,0.416667
especially used by women,musical instruments,1,True,0.029412,,0.416667
found in a tool box,kitchen utensils,6,True,0.000000,,0.607143
found in a tool box,tools,6,True,0.000000,,0.607143
protects your body,clothing,2,True,0.235294,5.916667,0.903226
protects your body,kitchen utensils,2,True,0.235294,,0.903226
protects your body,weapons,2,True,0.235294,,0.903226
breaks easily,kitchen utensils,,False,0.000000,,0.000000
breaks easily,musical instruments,,False,0.000000,,0.000000
breaks easily,weapons,,False,0.000000,,0.000000
has esthetic purposes,clothing,2,True,0.088235,5.500000,1.000000
has esthetic purposes,kitchen utensils,2,True,0.088235,,1.000000
expresses your personality,clothing,2,True,0.117647,4.916667,0.466667
expresses your personality,musical instruments,2,True,0.117647,,0.466667
expresses your personality,vehicles,2,True,0.117647,,0.466667
expresses your personality,weapons,2,True,0.117647,,0.466667
expresses your role/occupation,,,False,0.000000,,0.000000
different types are available,clothing,"1, 2, 3, 4, 5, 6",False,0.029412,,1.000000
different types are available,kitchen utensils,"1, 2, 3, 4, 5, 6",False,0.029412,,1.000000
different types are available,musical instruments,"1, 2, 3, 4, 5, 6",False,0.029412,,1.000000
different types are available,tools,"1, 2, 3, 4, 5, 6",False,0.029412,,1.000000
different types are available,vehicles,"1, 2, 3, 4, 5, 6",False,0.029412,4.250000,1.000000
different types are available,weapons,"1, 2, 3, 4, 5, 6",False,0.029412,,1.000000
is used to prepare food,kitchen utensils,1,True,0.382353,6.416667,0.823529
produces a loud bang,musical instruments,,False,0.000000,,0.000000
produces a loud bang,vehicles,,False,0.000000,,0.000000
produces a loud bang,weapons,,False,0.000000,,0.000000
provides you with freedom,musical instruments,3,True,0.058824,,0.590909
provides you with freedom,vehicles,3,True,0.058824,4.500000,0.590909
made of aluminium,kitchen utensils,,False,0.000000,,0.000000
hangs on the wall,tools,,False,0.000000,,0.000000
has a handle,kitchen utensils,4,True,0.000000,,0.648649
has a handle,musical instruments,4,True,0.000000,,0.648649
has a handle,tools,4,True,0.000000,,0.648649
has a handle,vehicles,4,True,0.000000,,0.648649
has a handle,weapons,4,True,0.000000,,0.648649
doesn't have a specific odour,clothing,"1, 2, 3, 4, 5, 6",False,0.029412,,1.000000
doesn't have a specific odour,kitchen utensils,"1, 2, 3, 4, 5, 6",False,0.029412,,1.000000
doesn't have a specific odour,musical instruments,"1, 2, 3, 4, 5, 6",False,0.029412,,1.000000
doesn't have a specific odour,tools,"1, 2, 3, 4, 5, 6",False,0.029412,,1.000000
doesn't have a specific odour,vehicles,"1, 2, 3, 4, 5, 6",False,0.029412,,1.000000
doesn't have a specific odour,weapons,"1, 2, 3, 4, 5, 6",False,0.029412,,1.000000
is present in every house,clothing,,False,0.000000,,0.000000
is present in every house,kitchen utensils,,False,0.000000,,0.000000
is present in every house,tools,,False,0.000000,,0.000000
is present in every house,vehicles,,False,0.000000,,0.000000
is dependent upon the occasion,clothing,2,True,0.000000,,0.852941
is dependent upon the occasion,kitchen utensils,2,True,0.000000,,0.852941
is meant to wear,clothing,2,True,0.176471,6.583333,0.967742
is meant to wear,kitchen utensils,2,True,0.176471,,0.967742
is meant to wear,weapons,2,True,0.176471,,0.967742
is meant to make music with,musical instruments,3,True,0.235294,6.916667,1.000000
is meant to kill,vehicles,,False,0.000000,,0.000000
is meant to kill,weapons,,False,0.000000,,0.000000
is meant for people who are handy,tools,6,True,0.088235,4.500000,0.928571
is flammable,clothing,"1, 2, 3, 4, 5",False,0.058824,,0.697183
is flammable,kitchen utensils,"1, 2, 3, 4, 5",False,0.058824,,0.697183
is flammable,musical instruments,"1, 2, 3, 4, 5",False,0.058824,,0.697183
is flammable,tools,"1, 2, 3, 4, 5",False,0.058824,,0.697183
is flammable,vehicles,"1, 2, 3, 4, 5",False,0.058824,,0.697183
is flammable,weapons,"1, 2, 3, 4, 5",False,0.058824,,0.697183
is complex,kitchen utensils,"3, 4",False,0.000000,,0.704918
is complex,musical instruments,"3, 4",False,0.000000,,0.704918
is complex,vehicles,"3, 4",False,0.000000,,0.704918
is complex,weapons,"3, 4",False,0.000000,,0.704918
ready-to-wear clothes,clothing,2,True,0.058824,4.916667,0.966667
is a recorder,,,False,0.029412,,0.000000
is a contrabass,musical instruments,,False,0.000000,,0.000000
is a bicycle,vehicles,,False,0.000000,,0.000000
is a flute,musical instruments,,False,0.000000,,0.000000
is a guitar,musical instruments,,False,0.058824,3.750000,0.000000
is a good invention,clothing,"1, 2, 3, 4, 5, 6",False,0.029412,,0.927711
is a good invention,kitchen utensils,"1, 2, 3, 4, 5, 6",False,0.029412,,0.927711
is a good invention,musical instruments,"1, 2, 3, 4, 5, 6",False,0.029412,,0.927711
is a good invention,tools,"1, 2, 3, 4, 5, 6",False,0.029412,4.666667,0.927711
is a good invention,vehicles,"1, 2, 3, 4, 5, 6",False,0.029412,,0.927711
is a good invention,weapons,"1, 2, 3, 4, 5, 6",False,0.029412,,0.927711
is a hammer,tools,,False,0.029412,3.333333,0.000000
is a harp,musical instruments,,False,0.029412,3.500000,0.000000
is an oboe,,,False,0.000000,,0.000000
is an aid,clothing,"1, 4, 6",False,0.176471,,0.872340
is an aid,kitchen utensils,"1, 4, 6",False,0.176471,,0.872340
is an aid,tools,"1, 4, 6",False,0.176471,5.750000,0.872340
is an aid,vehicles,"1, 4, 6",False,0.176471,,0.872340
is an aid,weapons,"1, 4, 6",False,0.176471,,0.872340
is a crane,,,False,0.029412,,0.000000
is a harmonica,musical instruments,,False,0.000000,,0.000000
is an organ,musical instruments,,False,0.000000,,0.000000
is a tractor,vehicles,,False,0.029412,,0.000000
is a collective noun,clothing,,False,0.117647,,0.000000
is a collective noun,kitchen utensils,,False,0.117647,,0.000000
is a collective noun,musical instruments,,False,0.117647,,0.000000
is a collective noun,tools,,False,0.117647,4.666667,0.000000
is a collective noun,vehicles,,False,0.117647,,0.000000
is a collective noun,weapons,,False,0.117647,,0.000000
is electronic,kitchen utensils,,False,0.382353,3.333333,0.000000
is electronic,musical instruments,,False,0.382353,,0.000000
is electronic,tools,,False,0.382353,3.250000,0.000000
is electronic,vehicles,,False,0.382353,,0.000000
comes in different weights,clothing,"1, 4, 5, 6",False,0.000000,,0.795276
comes in different weights,kitchen utensils,"1, 4, 5, 6",False,0.000000,,0.795276
comes in different weights,musical instruments,"1, 4, 5, 6",False,0.000000,,0.795276
comes in different weights,tools,"1, 4, 5, 6",False,0.000000,,0.795276
comes in different weights,vehicles,"1, 4, 5, 6",False,0.000000,,0.795276
comes in different weights,weapons,"1, 4, 5, 6",False,0.000000,,0.795276
comes in different materials,clothing,"1, 2, 4, 5",False,0.294118,,0.704225
comes in different materials,kitchen utensils,"1, 2, 4, 5",False,0.294118,3.750000,0.704225
comes in different materials,musical instruments,"1, 2, 4, 5",False,0.294118,3.833333,0.704225
comes in different materials,tools,"1, 2, 4, 5",False,0.294118,4.000000,0.704225
comes in different materials,vehicles,"1, 2, 4, 5",False,0.294118,,0.704225
comes in different materials,weapons,"1, 2, 4, 5",False,0.294118,,0.704225
comes in different styles,clothing,"1, 2, 4, 5",False,0.029412,4.833333,0.773723
comes in different styles,kitchen utensils,"1, 2, 4, 5",False,0.029412,,0.773723
comes in different styles,musical instruments,"1, 2, 4, 5",False,0.029412,,0.773723
comes in different styles,tools,"1, 2, 4, 5",False,0.029412,,0.773723
comes in different styles,vehicles,"1, 2, 4, 5",False,0.029412,,0.773723
comes in different styles,weapons,"1, 2, 4, 5",False,0.029412,,0.773723
comes in different fabrics,clothing,2,True,0.147059,5.083333,0.909091
comes in different fabrics,kitchen utensils,2,True,0.147059,,0.909091
comes in different fabrics,tools,2,True,0.147059,,0.909091
is festive,clothing,,False,0.029412,,0.000000
is festive,musical instruments,,False,0.029412,,0.000000
is festive,vehicles,,False,0.029412,,0.000000
is abloom,clothing,,False,0.029412,2.833333,0.000000
is abloom,vehicles,,False,0.029412,,0.000000
can be recycled,clothing,2,True,0.029412,,0.265625
can be recycled,kitchen utensils,2,True,0.029412,,0.265625
can be recycled,musical instruments,2,True,0.029412,,0.265625
can be recycled,tools,2,True,0.029412,,0.265625
can be recycled,vehicles,2,True,0.029412,,0.265625
can be recycled,weapons,2,True,0.029412,,0.265625
is the same for men and women,clothing,"1, 3, 4, 5, 6",False,0.000000,,0.971014
is the same for men and women,kitchen utensils,"1, 3, 4, 5, 6",False,0.000000,,0.971014
is the same for men and women,musical instruments,"1, 3, 4, 5, 6",False,0.000000,,0.971014
is the same for men and women,tools,"1, 3, 4, 5, 6",False,0.000000,,0.971014
is the same for men and women,vehicles,"1, 3, 4, 5, 6",False,0.000000,,0.971014
is the same for men and women,weapons,"1, 3, 4, 5, 6",False,0.000000,,0.971014
custom-made,clothing,2,True,0.029412,3.583333,0.200000
comes into fashion / goes out of fashion,clothing,2,True,0.235294,5.833333,0.805556
comes into fashion / goes out of fashion,vehicles,2,True,0.235294,,0.805556
is hard to play,musical instruments,3,True,0.058824,4.666667,0.888889
is natural,musical instruments,,False,0.000000,,0.000000
is natural,weapons,,False,0.000000,,0.000000
is subject to rules,vehicles,"4, 5",False,0.088235,,0.795918
is subject to rules,weapons,"4, 5",False,0.088235,4.500000,0.795918
is unhealthy,kitchen utensils,4,True,0.000000,,0.461538
is unhealthy,vehicles,4,True,0.000000,,0.461538
is indispensable,clothing,,False,0.235294,4.500000,0.000000
is indispensable,kitchen utensils,,False,0.235294,3.416667,0.000000
is indispensable,tools,,False,0.235294,4.083333,0.000000
is indispensable,weapons,,False,0.235294,,0.000000
is popular in the United States,clothing,,False,0.029412,,0.000000
is popular in the United States,kitchen utensils,,False,0.029412,,0.000000
is popular in the United States,vehicles,,False,0.029412,,0.000000
is popular in the United States,weapons,,False,0.029412,4.000000,0.000000
is practical,clothing,"1, 4, 6",False,0.000000,,0.723214
is practical,kitchen utensils,"1, 4, 6",False,0.000000,,0.723214
is practical,tools,"1, 4, 6",False,0.000000,,0.723214
is practical,vehicles,"1, 4, 6",False,0.000000,,0.723214
is season-tied,clothing,2,True,0.058824,5.333333,0.705882
is season-tied,tools,2,True,0.058824,,0.705882
is season-tied,vehicles,2,True,0.058824,,0.705882
is fast,vehicles,4,True,0.088235,4.916667,0.720000
is fast,weapons,4,True,0.088235,,0.720000
is slow,tools,,False,0.000000,,0.000000
is slow,vehicles,,False,0.000000,,0.000000
is different for men and women,clothing,2,True,0.117647,5.666667,0.903226
is different for men and women,vehicles,2,True,0.117647,,0.903226
is replaceable,clothing,"1, 2, 3, 4, 5, 6",False,0.000000,,0.993976
is replaceable,kitchen utensils,"1, 2, 3, 4, 5, 6",False,0.000000,,0.993976
is replaceable,musical instruments,"1, 2, 3, 4, 5, 6",False,0.000000,,0.993976
is replaceable,tools,"1, 2, 3, 4, 5, 6",False,0.000000,,0.993976
is replaceable,vehicles,"1, 2, 3, 4, 5, 6",False,0.000000,,0.993976
is replaceable,weapons,"1, 2, 3, 4, 5, 6",False,0.000000,,0.993976
can be used to get from one place to the other,tools,4,True,0.470588,,0.666667
can be used to get from one place to the other,vehicles,4,True,0.470588,6.250000,0.666667
can be used to get from one place to the other,weapons,4,True,0.470588,,0.666667
can move,kitchen utensils,4,True,0.029412,,0.705882
can move,tools,4,True,0.029412,,0.705882
can move,vehicles,4,True,0.029412,5.333333,0.705882
can move,weapons,4,True,0.029412,,0.705882
can be dangerous,kitchen utensils,"4, 5, 6",False,0.382353,3.666667,0.758621
can be dangerous,tools,"4, 5, 6",False,0.382353,4.250000,0.758621
can be dangerous,vehicles,"4, 5, 6",False,0.382353,,0.758621
can be dangerous,weapons,"4, 5, 6",False,0.382353,,0.758621
you can earn money with it,musical instruments,"3, 4",False,0.000000,,0.727273
you can earn money with it,vehicles,"3, 4",False,0.000000,,0.727273
can be used to eat with,kitchen utensils,,False,0.058824,5.416667,0.000000
can be used to eat with,weapons,,False,0.058824,,0.000000
can be shot with,vehicles,5,True,0.029412,,0.307692
can be shot with,weapons,5,True,0.029412,5.000000,0.307692
can be used to cut things,kitchen utensils,6,True,0.058824,4.416667,0.151515
can be used to cut things,tools,6,True,0.058824,,0.151515
can be used to cut things,weapons,6,True,0.058824,,0.151515
has room for several people,tools,4,True,0.029412,,0.612903
has room for several people,vehicles,4,True,0.029412,4.750000,0.612903
has room for several people,weapons,4,True,0.029412,,0.612903
can be used to make music with,kitchen utensils,3,True,0.000000,,0.964286
can be used to make music with,musical instruments,3,True,0.000000,,0.964286
can cause accidents,kitchen utensils,"4, 5, 6",False,0.205882,,0.720930
can cause accidents,tools,"4, 5, 6",False,0.205882,,0.720930
can cause accidents,vehicles,"4, 5, 6",False,0.205882,4.083333,0.720930
can cause accidents,weapons,"4, 5, 6",False,0.205882,,0.720930
can also be used out of the kitchen,clothing,"2, 3, 4, 5, 6",False,0.000000,,0.875817
can also be used out of the kitchen,kitchen utensils,"2, 3, 4, 5, 6",False,0.000000,,0.875817
can also be used out of the kitchen,musical instruments,"2, 3, 4, 5, 6",False,0.000000,,0.875817
can also be used out of the kitchen,tools,"2, 3, 4, 5, 6",False,0.000000,,0.875817
can also be used out of the kitchen,vehicles,"2, 3, 4, 5, 6",False,0.000000,,0.875817
can also be used out of the kitchen,weapons,"2, 3, 4, 5, 6",False,0.000000,,0.875817
can rip,clothing,2,True,0.029412,3.583333,0.769231
can rip,kitchen utensils,2,True,0.029412,,0.769231
can rip,musical instruments,2,True,0.029412,,0.769231
can rip,tools,2,True,0.029412,,0.769231
can rip,vehicles,2,True,0.029412,,0.769231
can stand heat,clothing,"1, 2, 3, 4, 5, 6",False,0.058824,,1.000000
can stand heat,kitchen utensils,"1, 2, 3, 4, 5, 6",False,0.058824,4.250000,1.000000
can stand heat,musical instruments,"1, 2, 3, 4, 5, 6",False,0.058824,,1.000000
can stand heat,tools,"1, 2, 3, 4, 5, 6",False,0.058824,,1.000000
can stand heat,vehicles,"1, 2, 3, 4, 5, 6",False,0.058824,,1.000000
can stand heat,weapons,"1, 2, 3, 4, 5, 6",False,0.058824,,1.000000
can wear off,clothing,"1, 2, 3, 4, 5, 6",False,0.058824,3.416667,1.000000
can wear off,kitchen utensils,"1, 2, 3, 4, 5, 6",False,0.058824,,1.000000
can wear off,musical instruments,"1, 2, 3, 4, 5, 6",False,0.058824,,1.000000
can wear off,tools,"1, 2, 3, 4, 5, 6",False,0.058824,,1.000000
can wear off,vehicles,"1, 2, 3, 4, 5, 6",False,0.058824,,1.000000
can wear off,weapons,"1, 2, 3, 4, 5, 6",False,0.058824,,1.000000
sounds beautiful,musical instruments,3,True,0.058824,5.250000,0.962963
is bought in a specialist shop,clothing,"1, 2, 3, 4, 5, 6",False,0.058824,,0.957831
is bought in a specialist shop,kitchen utensils,"1, 2, 3, 4, 5, 6",False,0.058824,3.083333,0.957831
is bought in a specialist shop,musical instruments,"1, 2, 3, 4, 5, 6",False,0.058824,,0.957831
is bought in a specialist shop,tools,"1, 2, 3, 4, 5, 6",False,0.058824,,0.957831
is bought in a specialist shop,vehicles,"1, 2, 3, 4, 5, 6",False,0.058824,,0.957831
is bought in a specialist shop,weapons,"1, 2, 3, 4, 5, 6",False,0.058824,,0.957831
hard to come by when you need it,,,False,0.000000,,0.000000
you need a weapon license for it,vehicles,,False,0.147059,,0.000000
you need a weapon license for it,weapons,,False,0.147059,5.500000,0.000000
needs good care,clothing,"2, 3, 4",False,0.029412,,0.650407
needs good care,kitchen utensils,"2, 3, 4",False,0.029412,,0.650407
needs good care,musical instruments,"2, 3, 4",False,0.029412,,0.650407
needs good care,tools,"2, 3, 4",False,0.029412,,0.650407
needs good care,vehicles,"2, 3, 4",False,0.029412,,0.650407
needs good care,weapons,"2, 3, 4",False,0.029412,,0.650407
you have to learn how to use it,clothing,"3, 4, 5, 6",False,0.000000,,0.747748
you have to learn how to use it,kitchen utensils,"3, 4, 5, 6",False,0.000000,,0.747748
you have to learn how to use it,musical instruments,"3, 4, 5, 6",False,0.000000,,0.747748
you have to learn how to use it,tools,"3, 4, 5, 6",False,0.000000,,0.747748
you have to learn how to use it,vehicles,"3, 4, 5, 6",False,0.000000,,0.747748
you have to learn how to use it,weapons,"3, 4, 5, 6",False,0.000000,,0.747748
has to be ironed,clothing,2,True,0.000000,,0.516129
has to be ironed,kitchen utensils,2,True,0.000000,,0.516129
is not permitted on planes,kitchen utensils,"5, 6",False,0.000000,,0.516129
is not permitted on planes,tools,"5, 6",False,0.000000,,0.516129
is not permitted on planes,weapons,"5, 6",False,0.000000,,0.516129
you have to be intelligent to play it,musical instruments,3,True,0.000000,,0.703704
you have to have talent to play it,musical instruments,3,True,0.000000,,0.925926
in order to use it you have to be intelligent,vehicles,,False,0.000000,,0.000000
is often given as a presen on Father's Day,clothing,,False,0.000000,,0.000000
is often given as a presen on Father's Day,kitchen utensils,,False,0.000000,,0.000000
is often given as a presen on Father's Day,tools,,False,0.000000,,0.000000
makes work easier,clothing,"1, 4, 6",False,0.235294,,0.712644
makes work easier,kitchen utensils,"1, 4, 6",False,0.235294,,0.712644
makes work easier,tools,"1, 4, 6",False,0.235294,6.666667,0.712644
makes work easier,vehicles,"1, 4, 6",False,0.235294,,0.712644
makes work in the kitchen easier,kitchen utensils,1,True,0.058824,6.250000,0.852941
is a faster form of transport than going by foot,vehicles,4,True,0.205882,6.333333,0.718750
is a faster form of transport than going by foot,weapons,4,True,0.205882,,0.718750
differs from one culture to the other,clothing,2,True,0.176471,4.750000,0.700000
differs from one culture to the other,kitchen utensils,2,True,0.176471,,0.700000
differs from one culture to the other,vehicles,2,True,0.176471,,0.700000
differs from one culture to the other,weapons,2,True,0.176471,,0.700000
is found in a cupboard,clothing,"1, 2, 5, 6",False,0.029412,,0.661017
is found in a cupboard,kitchen utensils,"1, 2, 5, 6",False,0.029412,3.500000,0.661017
is found in a cupboard,musical instruments,"1, 2, 5, 6",False,0.029412,,0.661017
is found in a cupboard,tools,"1, 2, 5, 6",False,0.029412,,0.661017
is found in a cupboard,weapons,"1, 2, 5, 6",False,0.029412,,0.661017
is found in a clothing cupboard,clothing,2,True,0.088235,6.000000,0.933333
is found in a drawer,clothing,"2, 6",False,0.000000,,0.500000
is found in a drawer,kitchen utensils,"2, 6",False,0.000000,,0.500000
is found in a drawer,musical instruments,"2, 6",False,0.000000,,0.500000
is found in a drawer,tools,"2, 6",False,0.000000,,0.500000
is found in a drawer,weapons,"2, 6",False,0.000000,,0.500000
is found on a stage,musical instruments,3,True,0.000000,,1.000000
is often found in action movies,kitchen utensils,4,True,0.029412,,0.333333
is often found in action movies,tools,4,True,0.029412,,0.333333
is often found in action movies,vehicles,4,True,0.029412,,0.333333
is often found in action movies,weapons,4,True,0.029412,4.916667,0.333333
feels cold to the skin,kitchen utensils,"1, 4, 6",False,0.058824,2.833333,0.654206
feels cold to the skin,musical instruments,"1, 4, 6",False,0.058824,,0.654206
feels cold to the skin,tools,"1, 4, 6",False,0.058824,,0.654206
feels cold to the skin,vehicles,"1, 4, 6",False,0.058824,,0.654206
feels cold to the skin,weapons,"1, 4, 6",False,0.058824,,0.654206
works based on a lever,tools,,False,0.000000,,0.000000
people make scale models of it,vehicles,4,True,0.000000,,0.680000
people make scale models of it,weapons,4,True,0.000000,,0.680000
is only used by humans,clothing,"1, 2, 3, 4, 5, 6",False,0.176471,,0.993976
is only used by humans,kitchen utensils,"1, 2, 3, 4, 5, 6",False,0.176471,,0.993976
is only used by humans,musical instruments,"1, 2, 3, 4, 5, 6",False,0.176471,5.083333,0.993976
is only used by humans,tools,"1, 2, 3, 4, 5, 6",False,0.176471,,0.993976
is only used by humans,vehicles,"1, 2, 3, 4, 5, 6",False,0.176471,,0.993976
is only used by humans,weapons,"1, 2, 3, 4, 5, 6",False,0.176471,4.166667,0.993976
is operated,tools,4,True,0.205882,3.916667,0.750000
is operated,vehicles,4,True,0.205882,5.916667,0.750000
is operated,weapons,4,True,0.205882,,0.750000
is worn by everyone,clothing,,False,0.058824,5.916667,0.000000
is used by a professional,tools,6,True,0.029412,4.500000,0.621622
is used by a professional,vehicles,6,True,0.029412,,0.621622
is used by a professional,weapons,6,True,0.029412,,0.621622
is used in the opera,musical instruments,3,True,0.000000,,0.629630
is used in orchestras,musical instruments,3,True,0.235294,6.000000,1.000000
is used to make something with,kitchen utensils,"1, 6",False,0.147059,,0.733333
is used to make something with,tools,"1, 6",False,0.147059,5.833333,0.733333
is used to work with,clothing,"1, 4, 6",False,0.147059,,0.471264
is used to work with,kitchen utensils,"1, 4, 6",False,0.147059,,0.471264
is used to work with,tools,"1, 4, 6",False,0.147059,6.500000,0.471264
is used to work with,vehicles,"1, 4, 6",False,0.147059,,0.471264
is used to communicate,musical instruments,,False,0.000000,,0.000000
is shared,kitchen utensils,"1, 6",False,0.000000,,0.759494
is shared,tools,"1, 6",False,0.000000,,0.759494
is shared,vehicles,"1, 6",False,0.000000,,0.759494
is made be designers,clothing,2,True,0.000000,,1.000000
is made be designers,kitchen utensils,2,True,0.000000,,1.000000
is made in a weapon factory,vehicles,,False,0.000000,,0.000000
is made in a weapon factory,weapons,,False,0.000000,,0.000000
is sewn,clothing,2,True,0.029412,5.083333,1.000000
is sewn,kitchen utensils,2,True,0.029412,,1.000000
is shown on the catwalk,clothing,2,True,0.000000,,0.966667
is operated by a computer,vehicles,,False,0.000000,,0.000000
is made under bad circumstances,clothing,2,True,0.000000,,0.966667
is driven by meachanical means,kitchen utensils,4,True,0.029412,,0.827586
is driven by meachanical means,tools,4,True,0.029412,,0.827586
is driven by meachanical means,vehicles,4,True,0.029412,4.750000,0.827586
is driven by meachanical means,weapons,4,True,0.029412,,0.827586
is made by hand,clothing,"3, 5",False,0.029412,,0.641509
is made by hand,musical instruments,"3, 5",False,0.029412,3.416667,0.641509
is made by hand,weapons,"3, 5",False,0.029412,,0.641509
is also used by monkeys,weapons,,False,0.000000,,0.000000
is also used by animals,weapons,,False,0.000000,,0.000000
is used all over the world,clothing,"2, 4",False,0.058824,,0.227723
is used all over the world,kitchen utensils,"2, 4",False,0.058824,,0.227723
is used all over the world,musical instruments,"2, 4",False,0.058824,,0.227723
is used all over the world,tools,"2, 4",False,0.058824,,0.227723
is used all over the world,vehicles,"2, 4",False,0.058824,,0.227723
is used all over the world,weapons,"2, 4",False,0.058824,,0.227723
easily gets dirty,clothing,"1, 2, 4, 6",False,0.029412,3.083333,0.765625
easily gets dirty,kitchen utensils,"1, 2, 4, 6",False,0.029412,,0.765625
easily gets dirty,tools,"1, 2, 4, 6",False,0.029412,,0.765625
easily gets dirty,vehicles,"1, 2, 4, 6",False,0.029412,,0.765625
easily gets dirty,weapons,"1, 2, 4, 6",False,0.029412,,0.765625
is sometimes given to newly-weds as a present,kitchen utensils,1,True,0.058824,4.166667,0.666667
is sometimes given to newly-weds as a present,tools,1,True,0.058824,,0.666667
is sometimes given to newly-weds as a present,vehicles,1,True,0.058824,,0.666667
is sometimes given as a present for christmas,clothing,2,True,0.000000,,0.571429
is sometimes given as a present for christmas,kitchen utensils,2,True,0.000000,,0.571429
is sometimes given as a present for christmas,musical instruments,2,True,0.000000,,0.571429
is sometimes given as a present for christmas,tools,2,True,0.000000,,0.571429
is sometimes given as a present for christmas,vehicles,2,True,0.000000,,0.571429
is used a lot,clothing,"1, 2, 4",False,0.058824,,0.732673
is used a lot,kitchen utensils,"1, 2, 4",False,0.058824,,0.732673
is used a lot,musical instruments,"1, 2, 4",False,0.058824,,0.732673
is used a lot,tools,"1, 2, 4",False,0.058824,,0.732673
is used a lot,vehicles,"1, 2, 4",False,0.058824,4.500000,0.732673
is primarily used by men,clothing,"4, 5, 6",False,0.264706,,0.674419
is primarily used by men,musical instruments,"4, 5, 6",False,0.264706,,0.674419
is primarily used by men,tools,"4, 5, 6",False,0.264706,4.500000,0.674419
is primarily used by men,vehicles,"4, 5, 6",False,0.264706,,0.674419
is primarily used by men,weapons,"4, 5, 6",False,0.264706,,0.674419
provides entertainment,clothing,3,True,0.176471,,0.540000
provides entertainment,kitchen utensils,3,True,0.176471,,0.540000
provides entertainment,musical instruments,3,True,0.176471,4.500000,0.540000
provides entertainment,vehicles,3,True,0.176471,,0.540000
can be used inside and outside the house,clothing,"1, 2, 3, 6",False,0.000000,,0.793651
can be used inside and outside the house,kitchen utensils,"1, 2, 3, 6",False,0.000000,,0.793651
can be used inside and outside the house,musical instruments,"1, 2, 3, 6",False,0.000000,,0.793651
can be used inside and outside the house,tools,"1, 2, 3, 6",False,0.000000,,0.793651
can be used inside and outside the house,weapons,"1, 2, 3, 6",False,0.000000,,0.793651
